id,day,month,year,hour,minute,seconds,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
64536,30,1,2007,19,35,00,2.816,0.152,238.47,11.8,0,0,17
64537,30,1,2007,19,36,00,2.824,0.152,238.37,11.8,0,0,17
64538,30,1,2007,19,37,00,2.984,0.15,238.29,12.4,0,0,18
64539,30,1,2007,19,38,00,2.686,0.156,239.23,11.4,0,0,15
64540,30,1,2007,19,39,00,1.788,0.166,240.28,7.4,0,0,0
64541,30,1,2007,19,40,00,1.792,0.168,240.65,7.4,0,0,0
64542,30,1,2007,19,41,00,1.792,0.168,240.68,7.4,0,0,0
64543,30,1,2007,19,42,00,1.788,0.166,240.24,7.4,0,0,0
64544,30,1,2007,19,43,00,1.792,0.168,240.64,7.4,0,0,0
64545,30,1,2007,19,44,00,1.794,0.168,240.78,7.4,0,0,0
64546,30,1,2007,19,45,00,1.788,0.168,240.29,7.4,0,0,0
64547,30,1,2007,19,46,00,1.778,0.164,239.38,7.4,0,0,0
64548,30,1,2007,19,47,00,1.91,0.162,239.28,8,0,0,0
64549,30,1,2007,19,48,00,1.918,0.202,239.29,8,0,0,0
64550,30,1,2007,19,49,00,1.882,0.362,239.77,8,0,0,0
64551,30,1,2007,19,50,00,1.788,0.164,239.59,7.4,0,0,0
64552,30,1,2007,19,51,00,1.588,0.152,241.2,6.6,0,0,0
64553,30,1,2007,19,52,00,1.874,0.146,240.95,7.8,0,0,0
64554,30,1,2007,19,53,00,2.584,0.336,240.45,11.4,0,0,0
64555,30,1,2007,19,54,00,3.376,0.488,238.67,14.4,0,0,0
64556,30,1,2007,19,55,00,3.334,0.548,237.5,14.4,0,0,0
64557,30,1,2007,19,56,00,3,0.568,237.96,13.2,0,0,0
64558,30,1,2007,19,57,00,1.826,0.396,239.14,7.8,0,2,0
64559,30,1,2007,19,58,00,1.816,0.394,238.66,7.8,0,1,0
64560,30,1,2007,19,59,00,1.816,0.394,238.72,7.8,0,2,0
64561,30,1,2007,20,00,00,1.818,0.396,238.91,7.8,0,1,0
64562,30,1,2007,20,01,00,1.82,0.398,239.28,7.8,0,2,0
64563,30,1,2007,20,02,00,1.808,0.39,238.22,7.8,0,1,0
64564,30,1,2007,20,03,00,1.814,0.394,238.93,7.8,0,1,0
64565,30,1,2007,20,04,00,1.798,0.386,237.62,7.6,0,2,0
64566,30,1,2007,20,05,00,1.794,0.384,237.49,7.6,0,1,0
64567,30,1,2007,20,06,00,1.796,0.382,237.18,7.6,0,2,0
64568,30,1,2007,20,07,00,1.814,0.384,237.97,7.8,0,1,0
64569,30,1,2007,20,08,00,1.8,0.386,238.08,7.6,0,1,0
64570,30,1,2007,20,09,00,1.812,0.394,239.37,7.6,0,2,0
64571,30,1,2007,20,10,00,1.778,0.34,240.09,7.4,0,1,0
64572,30,1,2007,20,11,00,1.77,0.312,239.18,7.4,0,1,0
64573,30,1,2007,20,12,00,1.79,0.364,239.16,7.6,0,2,0
64574,30,1,2007,20,13,00,1.816,0.378,241.7,7.6,0,1,0
64575,30,1,2007,20,14,00,1.778,0.31,242.16,7.4,0,1,0
64576,30,1,2007,20,15,00,1.696,0.224,243.03,7,0,0,0
64577,30,1,2007,20,16,00,1.6,0.114,244.43,6.6,0,0,0
64578,30,1,2007,20,17,00,1.508,0.108,242.35,6.2,0,0,0
64579,30,1,2007,20,18,00,1.51,0.11,242.79,6.2,0,0,0
64580,30,1,2007,20,19,00,1.498,0.104,241.52,6.2,0,0,0
64581,30,1,2007,20,20,00,1.486,0.096,240.1,6.2,0,0,0
64582,30,1,2007,20,21,00,1.482,0.094,239.88,6.2,0,0,0
64583,30,1,2007,20,22,00,1.42,0,240.58,6,0,0,0
64584,30,1,2007,20,23,00,1.436,0,242.5,6,0,0,0
64585,30,1,2007,20,24,00,1.418,0,240.26,6,0,0,0
64586,30,1,2007,20,25,00,1.422,0,239.75,6,0,0,0
64587,30,1,2007,20,26,00,1.42,0,239.41,6,0,0,0
64588,30,1,2007,20,27,00,1.752,0,239.07,7.4,0,0,0
64589,30,1,2007,20,28,00,2.114,0,240.15,8.8,0,0,0
64590,30,1,2007,20,29,00,2.102,0,239.17,8.8,0,0,0
64591,30,1,2007,20,30,00,2.118,0,238.55,8.8,0,0,0
64592,30,1,2007,20,31,00,3.028,0,238.27,13,0,0,0
64593,30,1,2007,20,32,00,4.54,0.058,235.51,19.4,1,0,12
64594,30,1,2007,20,33,00,3.656,0.086,235.22,15.6,1,0,17
64595,30,1,2007,20,34,00,3.724,0.082,236.75,15.8,1,0,18
64596,30,1,2007,20,35,00,3.868,0.07,235.23,16.6,2,0,17
64597,30,1,2007,20,36,00,3.476,0,238.35,14.6,1,0,18
64598,30,1,2007,20,37,00,3.46,0,237.77,14.6,1,0,17
64599,30,1,2007,20,38,00,3.45,0.046,237.36,14.6,1,0,18
64600,30,1,2007,20,39,00,3.424,0,236.6,14.4,1,0,17
64601,30,1,2007,20,40,00,3.412,0,235.97,14.4,2,0,17
64602,30,1,2007,20,41,00,3.398,0,235.86,14.4,1,0,17
64603,30,1,2007,20,42,00,3.516,0.086,236.66,14.8,1,0,17
64604,30,1,2007,20,43,00,3.518,0.122,236.46,14.8,1,0,17
64605,30,1,2007,20,44,00,3.546,0.13,237.41,15,2,0,18
64606,30,1,2007,20,45,00,3.51,0.12,236.67,14.8,1,0,17
64607,30,1,2007,20,46,00,3.622,0.12,237.02,15.2,1,0,17
64608,30,1,2007,20,47,00,3.722,0.122,237.95,15.6,1,0,18
64609,30,1,2007,20,48,00,3.744,0.126,238.69,15.6,1,0,17
64610,30,1,2007,20,49,00,3.72,0.124,237.88,15.6,2,0,17
64611,30,1,2007,20,50,00,3.712,0.158,238.04,15.6,1,0,18
64612,30,1,2007,20,51,00,3.69,0.128,237.39,15.6,1,0,17
64613,30,1,2007,20,52,00,3.634,0,237.74,15.2,1,0,17
64614,30,1,2007,20,53,00,5.764,0,236.91,24.4,35,0,18
64615,30,1,2007,20,54,00,5.816,0,236.98,24.4,38,0,17
64616,30,1,2007,20,55,00,5.802,0,236.74,24.4,37,0,17
64617,30,1,2007,20,56,00,5.714,0,234.72,24.2,38,0,17
64618,30,1,2007,20,57,00,5.706,0,234.52,24.2,37,0,17
64619,30,1,2007,20,58,00,5.688,0,234.29,24.2,36,0,17
64620,30,1,2007,20,59,00,5.528,0,234.08,23.6,37,0,16
64621,30,1,2007,21,00,00,5.394,0,233.97,23,37,0,17
64622,30,1,2007,21,01,00,5.218,0,233.25,22.4,37,0,17
64623,30,1,2007,21,02,00,5.252,0,234.23,22.4,36,0,17
64624,30,1,2007,21,03,00,5.222,0,233.67,22.4,37,0,16
64625,30,1,2007,21,04,00,5.136,0.118,232.98,22,36,0,17
64626,30,1,2007,21,05,00,5.138,0.122,233.09,22,37,0,17
64627,30,1,2007,21,06,00,3.696,0.112,234.65,16.2,14,0,17
64628,30,1,2007,21,07,00,3.058,0.108,235.06,13,1,0,17
64629,30,1,2007,21,08,00,3.078,0.108,235.91,13,1,0,17
64630,30,1,2007,21,09,00,2.474,0.098,238,10.6,1,0,7
64631,30,1,2007,21,10,00,2.072,0.094,238.35,8.8,2,0,0
64632,30,1,2007,21,11,00,2.044,0.094,237.52,8.6,1,0,0
64633,30,1,2007,21,12,00,2.052,0.092,238.1,8.6,1,0,0
64634,30,1,2007,21,13,00,2.06,0.092,238.75,8.6,1,0,0
64635,30,1,2007,21,14,00,2.062,0.09,239.04,8.6,1,0,0
64636,30,1,2007,21,15,00,1.916,0.09,238.93,8,2,0,0
64637,30,1,2007,21,16,00,1.432,0.076,238.85,6,1,0,0
64638,30,1,2007,21,17,00,1.39,0,239.1,5.8,1,0,0
64639,30,1,2007,21,18,00,1.43,0.12,239.43,6,1,0,0
64640,30,1,2007,21,19,00,1.41,0.13,238.72,5.8,1,0,0
64641,30,1,2007,21,20,00,1.512,0.09,238.63,6.4,2,0,0
64642,30,1,2007,21,21,00,0.962,0.062,239.54,4,1,0,0
64643,30,1,2007,21,22,00,1.014,0.064,240.31,4.2,1,0,0
64644,30,1,2007,21,23,00,1.22,0.062,240.08,5.2,1,0,0
64645,30,1,2007,21,24,00,1.636,0.06,239.4,6.8,1,0,0
64646,30,1,2007,21,25,00,0.986,0.062,239.67,4.2,2,0,0
64647,30,1,2007,21,26,00,0.958,0.062,239.78,4,1,0,0
64648,30,1,2007,21,27,00,0.966,0.066,240.95,4,1,0,0
64649,30,1,2007,21,28,00,0.956,0.062,240.38,4,1,0,0
64650,30,1,2007,21,29,00,1.02,0.13,239.22,4.4,1,0,0
64651,30,1,2007,21,30,00,1.02,0.158,238.89,4.2,2,0,0
64652,30,1,2007,21,31,00,1.024,0.158,239.01,4.4,1,0,0
64653,30,1,2007,21,32,00,1.026,0.164,239.89,4.4,1,0,0
64654,30,1,2007,21,33,00,0.962,0.072,239.75,4,1,0,0
64655,30,1,2007,21,34,00,0.934,0,241,3.8,1,0,0
64656,30,1,2007,21,35,00,0.936,0,241.21,3.8,2,0,0
64657,30,1,2007,21,36,00,0.932,0,240.95,3.8,1,0,0
64658,30,1,2007,21,37,00,0.936,0,240.9,3.8,1,0,0
64659,30,1,2007,21,38,00,0.938,0,240.84,3.8,1,0,0
64660,30,1,2007,21,39,00,0.938,0,241.11,3.8,1,0,0
64661,30,1,2007,21,40,00,0.94,0,241.73,3.8,2,0,0
64662,30,1,2007,21,41,00,0.944,0,242.36,3.8,1,0,0
64663,30,1,2007,21,42,00,0.94,0,241.69,3.8,1,0,0
64664,30,1,2007,21,43,00,0.94,0,241.82,3.8,1,0,0
64665,30,1,2007,21,44,00,0.914,0,242.31,3.8,2,0,0
64666,30,1,2007,21,45,00,0.86,0.072,239.63,3.6,1,0,0
64667,30,1,2007,21,46,00,0.852,0.074,238.93,3.6,1,0,0
64668,30,1,2007,21,47,00,0.848,0.076,237.78,3.6,1,0,0
64669,30,1,2007,21,48,00,0.854,0.072,237.82,3.6,1,0,0
64670,30,1,2007,21,49,00,0.85,0.074,237.69,3.6,2,0,0
64671,30,1,2007,21,50,00,0.848,0.076,237.72,3.6,1,0,0
64672,30,1,2007,21,51,00,0.85,0.074,238.4,3.6,1,0,0
64673,30,1,2007,21,52,00,0.856,0.074,238.4,3.6,1,0,0
64674,30,1,2007,21,53,00,0.856,0.074,238.28,3.6,2,0,0
64675,30,1,2007,21,54,00,0.956,0.048,238.56,4,1,0,0
64676,30,1,2007,21,55,00,0.94,0.046,238.55,4,1,2,0
64677,30,1,2007,21,56,00,0.944,0.048,239.3,4,1,1,0
64678,30,1,2007,21,57,00,0.914,0.068,238.73,3.8,1,2,0
64679,30,1,2007,21,58,00,0.88,0.102,239.15,3.8,1,1,0
64680,30,1,2007,21,59,00,1,0.208,238.26,4.2,1,1,0
64681,30,1,2007,22,00,00,0.97,0.19,238.5,4.2,1,2,0
64682,30,1,2007,22,01,00,0.98,0.188,238.87,4.2,1,1,0
64683,30,1,2007,22,02,00,0.98,0.186,239.09,4.2,1,2,0
64684,30,1,2007,22,03,00,0.964,0.176,238.41,4,2,1,0
64685,30,1,2007,22,04,00,0.968,0.178,238.8,4,1,1,0
64686,30,1,2007,22,05,00,0.964,0.18,239.07,4,1,2,0
64687,30,1,2007,22,06,00,0.964,0.18,239.08,4,1,1,0
64688,30,1,2007,22,07,00,0.966,0.186,239.73,4,1,2,0
64689,30,1,2007,22,08,00,0.93,0.216,238.87,4,1,1,0
64690,30,1,2007,22,09,00,0.924,0.2,237.84,4,1,1,0
64691,30,1,2007,22,10,00,0.924,0.19,237.41,4,0,2,0
64692,30,1,2007,22,11,00,1.256,0.178,237.44,6.2,4,1,0
64693,30,1,2007,22,12,00,3.132,0.142,235.38,13.2,38,0,0
64694,30,1,2007,22,13,00,3.12,0.13,236.05,13.2,37,0,0
64695,30,1,2007,22,14,00,3.062,0.064,235.72,13,37,0,0
64696,30,1,2007,22,15,00,3.014,0,235.66,12.8,37,0,0
64697,30,1,2007,22,16,00,2.974,0,233.95,12.6,37,0,0
64698,30,1,2007,22,17,00,2.984,0,234.77,12.6,37,0,0
64699,30,1,2007,22,18,00,2.982,0,234.69,12.6,37,0,0
64700,30,1,2007,22,19,00,2.98,0,234.47,12.6,37,0,0
64701,30,1,2007,22,20,00,2.978,0,234.42,12.6,36,0,0
64702,30,1,2007,22,21,00,2.99,0,235.22,12.6,37,0,0
64703,30,1,2007,22,22,00,3.03,0,237.26,12.8,38,0,0
64704,30,1,2007,22,23,00,3.054,0,238.22,12.8,37,0,0
64705,30,1,2007,22,24,00,3.046,0,238.12,12.8,38,0,0
64706,30,1,2007,22,25,00,3.04,0,237.83,12.8,37,0,0
64707,30,1,2007,22,26,00,1.082,0.052,239.76,5.6,8,0,0
64708,30,1,2007,22,27,00,0.792,0.086,241.67,3.4,0,0,0
64709,30,1,2007,22,28,00,0.796,0.086,242.11,3.4,0,0,0
64710,30,1,2007,22,29,00,0.806,0.07,241.49,3.4,0,0,0
64711,30,1,2007,22,30,00,0.812,0.054,241.44,3.4,0,0,0
64712,30,1,2007,22,31,00,0.798,0.08,241.17,3.4,0,0,0
64713,30,1,2007,22,32,00,0.794,0.084,241.78,3.4,0,0,0
64714,30,1,2007,22,33,00,0.796,0.084,242.1,3.4,0,0,0
64715,30,1,2007,22,34,00,0.75,0.078,241.37,3.2,0,0,0
64716,30,1,2007,22,35,00,1.002,0.076,240.82,4.4,0,0,0
64717,30,1,2007,22,36,00,1.446,0.076,239.96,6,0,0,0
64718,30,1,2007,22,37,00,1.77,0.082,239.32,7.4,0,0,0
64719,30,1,2007,22,38,00,1.894,0.082,239.32,8,0,0,0
64720,30,1,2007,22,39,00,1.372,0.054,241.53,5.8,0,0,0
64721,30,1,2007,22,40,00,1.69,0.064,241.58,7,0,0,0
64722,30,1,2007,22,41,00,1.272,0.074,242.8,5.2,0,0,0
64723,30,1,2007,22,42,00,1.606,0.074,243.4,6.6,0,0,0
64724,30,1,2007,22,43,00,1.902,0.102,243.07,7.8,0,1,0
64725,30,1,2007,22,44,00,1.526,0.068,243.08,6.4,0,0,0
64726,30,1,2007,22,45,00,1.136,0.092,243.9,4.8,0,1,0
64727,30,1,2007,22,46,00,0.892,0.088,242.69,3.8,0,1,0
64728,30,1,2007,22,47,00,2.868,0.066,241.46,12.4,0,32,0
64729,30,1,2007,22,48,00,3.114,0.07,241.65,12.8,0,39,0
64730,30,1,2007,22,49,00,3.144,0.072,242.09,13,0,39,0
64731,30,1,2007,22,50,00,3.25,0.072,242.37,13.4,0,40,0
64732,30,1,2007,22,51,00,3.248,0.07,241.8,13.4,0,39,0
64733,30,1,2007,22,52,00,3.27,0.068,242.09,13.4,0,40,0
64734,30,1,2007,22,53,00,3.21,0.066,241.76,13.2,0,39,0
64735,30,1,2007,22,54,00,3.054,0.07,242.03,12.6,0,40,0
64736,30,1,2007,22,55,00,3.058,0.056,242.09,12.6,0,40,0
64737,30,1,2007,22,56,00,3.022,0,241.55,12.4,0,39,0
64738,30,1,2007,22,57,00,3.032,0,242.3,12.4,0,40,0
64739,30,1,2007,22,58,00,3.036,0,242.49,12.4,0,39,0
64740,30,1,2007,22,59,00,3.022,0,241.95,12.4,0,40,0
64741,30,1,2007,23,00,00,1.016,0.098,244.65,5.2,0,8,0
64742,30,1,2007,23,01,00,0.76,0.092,245.24,3.2,0,2,0
64743,30,1,2007,23,02,00,0.708,0.094,245.07,3,0,1,0
64744,30,1,2007,23,03,00,0.69,0.118,245.51,3,0,0,0
64745,30,1,2007,23,04,00,0.674,0.122,245.54,2.8,0,1,0
64746,30,1,2007,23,05,00,0.694,0.08,245.96,3,0,1,0
64747,30,1,2007,23,06,00,0.702,0.076,244.82,3,0,1,0
64748,30,1,2007,23,07,00,0.722,0.068,243.98,3,0,2,0
64749,30,1,2007,23,08,00,0.686,0,244.52,2.8,0,1,0
64750,30,1,2007,23,09,00,0.644,0,244.32,2.8,0,2,0
64751,30,1,2007,23,10,00,0.606,0,244.16,2.6,0,0,0
64752,30,1,2007,23,11,00,0.58,0,243.69,2.4,0,1,0
64753,30,1,2007,23,12,00,0.604,0,244.11,2.6,0,0,0
64754,30,1,2007,23,13,00,0.626,0,245.45,2.6,0,2,0
64755,30,1,2007,23,14,00,0.646,0,245.47,2.8,0,1,0
64756,30,1,2007,23,15,00,0.646,0,245.18,2.8,0,1,0
64757,30,1,2007,23,16,00,0.638,0,244.74,2.6,0,2,0
64758,30,1,2007,23,17,00,0.622,0,245.09,2.6,0,1,0
64759,30,1,2007,23,18,00,0.838,0.046,245.08,3.6,0,4,0
64760,30,1,2007,23,19,00,0.852,0.046,245.06,3.6,0,5,0
64761,30,1,2007,23,20,00,0.846,0.066,245.17,3.6,0,5,0
64762,30,1,2007,23,21,00,0.92,0.174,244.71,3.8,0,4,0
64763,30,1,2007,23,22,00,0.87,0.168,244.14,3.6,0,4,0
64764,30,1,2007,23,23,00,0.662,0.136,243.75,2.8,0,0,0
64765,30,1,2007,23,24,00,0.648,0.11,243.42,2.8,0,0,0
64766,30,1,2007,23,25,00,0.646,0.112,243.93,2.8,0,0,0
64767,30,1,2007,23,26,00,0.644,0.114,244.37,2.8,0,0,0
64768,30,1,2007,23,27,00,0.576,0.078,245.13,2.4,0,0,0
64769,30,1,2007,23,28,00,0.576,0.082,245.87,2.4,0,0,0
64770,30,1,2007,23,29,00,0.574,0.084,246.02,2.4,0,0,0
64771,30,1,2007,23,30,00,0.572,0.084,246.02,2.4,0,0,0
64772,30,1,2007,23,31,00,0.562,0.066,242.51,2.4,0,0,0
64773,30,1,2007,23,32,00,0.562,0.066,242.57,2.4,0,0,0
64774,30,1,2007,23,33,00,0.562,0.07,243.16,2.4,0,0,0
64775,30,1,2007,23,34,00,0.562,0.072,243.61,2.4,0,0,0
64776,30,1,2007,23,35,00,0.558,0.07,243.29,2.4,0,0,0
64777,30,1,2007,23,36,00,0.51,0,243.17,2.2,0,0,0
64778,30,1,2007,23,37,00,0.46,0.068,242.52,2,0,0,0
64779,30,1,2007,23,38,00,0.46,0.066,242.52,2,0,0,0
64780,30,1,2007,23,39,00,0.544,0,242.34,2.4,0,0,0
64781,30,1,2007,23,40,00,0.536,0,242.27,2.2,0,0,0
64782,30,1,2007,23,41,00,0.536,0,241.94,2.2,0,0,0
64783,30,1,2007,23,42,00,0.536,0,242.3,2.2,0,0,0
64784,30,1,2007,23,43,00,0.536,0,243.12,2.2,0,0,0
64785,30,1,2007,23,44,00,0.536,0,243.1,2.2,0,0,0
64786,30,1,2007,23,45,00,0.534,0,243.32,2.2,0,0,0
64787,30,1,2007,23,46,00,0.534,0,243.59,2.2,0,0,0
64788,30,1,2007,23,47,00,0.534,0,243.72,2.2,0,0,0
64789,30,1,2007,23,48,00,0.532,0,243.14,2.2,0,0,0
64790,30,1,2007,23,49,00,0.53,0,243.15,2.2,0,0,0
64791,30,1,2007,23,50,00,0.51,0,242.8,2.2,0,0,0
64792,30,1,2007,23,51,00,0.462,0.066,243.28,2,0,0,0
64793,30,1,2007,23,52,00,0.556,0.05,242.7,2.4,0,1,0
64794,30,1,2007,23,53,00,0.546,0.052,242.33,2.4,0,1,0
64795,30,1,2007,23,54,00,0.542,0.054,242.68,2.2,0,1,0
64796,30,1,2007,23,55,00,0.544,0.054,242.98,2.4,0,2,0
64797,30,1,2007,23,56,00,0.544,0.054,242.86,2.4,0,1,0
64798,30,1,2007,23,57,00,0.546,0.056,243.1,2.4,0,2,0
64799,30,1,2007,23,58,00,0.548,0.058,243.82,2.4,0,1,0
64800,30,1,2007,23,59,00,0.548,0.058,243.47,2.4,0,2,0
64801,31,1,2007,00,00,00,0.546,0.058,243.35,2.4,0,1,0
64802,31,1,2007,00,01,00,0.546,0.058,243.49,2.4,0,2,0
64803,31,1,2007,00,02,00,0.656,0.18,242.95,2.8,0,1,0
64804,31,1,2007,00,03,00,0.65,0.188,241.89,2.8,0,1,0
64805,31,1,2007,00,04,00,0.644,0.186,241.6,2.8,0,2,0
64806,31,1,2007,00,05,00,0.642,0.182,240.88,2.8,0,1,0
64807,31,1,2007,00,06,00,0.636,0.176,239.93,2.8,0,2,0
64808,31,1,2007,00,07,00,0.632,0.172,239.09,2.8,0,1,0
64809,31,1,2007,00,08,00,0.864,0.206,239.81,3.8,0,1,0
64810,31,1,2007,00,09,00,1.17,0.226,238.98,5,0,2,0
64811,31,1,2007,00,10,00,1.052,0.162,240.05,4.4,0,0,0
64812,31,1,2007,00,11,00,1.01,0.134,240.2,4.2,0,0,0
64813,31,1,2007,00,12,00,1.086,0.13,239.68,4.6,0,0,0
64814,31,1,2007,00,13,00,1.33,0.126,239.44,5.6,0,0,0
64815,31,1,2007,00,14,00,1.12,0.13,239.64,4.6,0,0,0
64816,31,1,2007,00,15,00,1.01,0.134,239.91,4.2,0,0,0
64817,31,1,2007,00,16,00,1.094,0.132,240,4.6,0,0,0
64818,31,1,2007,00,17,00,0.584,0.064,240.72,2.4,0,0,0
64819,31,1,2007,00,18,00,0.57,0,241.27,2.4,0,0,0
64820,31,1,2007,00,19,00,0.572,0,241.53,2.4,0,0,0
64821,31,1,2007,00,20,00,0.57,0,241.21,2.4,0,0,0
64822,31,1,2007,00,21,00,0.568,0,240.64,2.4,0,0,0
64823,31,1,2007,00,22,00,0.612,0,240.42,2.6,0,0,0
64824,31,1,2007,00,23,00,0.642,0.102,240.46,2.6,0,0,0
64825,31,1,2007,00,24,00,0.642,0.102,240.42,2.6,0,0,0
64826,31,1,2007,00,25,00,0.642,0.102,240.53,2.6,0,0,0
64827,31,1,2007,00,26,00,0.642,0.102,240.8,2.6,0,0,0
64828,31,1,2007,00,27,00,0.646,0.106,241.79,2.6,0,0,0
64829,31,1,2007,00,28,00,0.648,0.11,242.61,2.6,0,0,0
64830,31,1,2007,00,29,00,0.644,0.108,241.99,2.6,0,0,0
64831,31,1,2007,00,30,00,0.642,0.108,241.82,2.6,0,0,0
64832,31,1,2007,00,31,00,0.64,0.106,241.45,2.6,0,0,0
64833,31,1,2007,00,32,00,0.636,0.104,240.95,2.6,0,0,0
64834,31,1,2007,00,33,00,0.602,0,241.54,2.4,0,0,0
64835,31,1,2007,00,34,00,0.424,0,241.81,1.8,0,0,0
64836,31,1,2007,00,35,00,0.312,0,241.24,1.2,0,0,0
64837,31,1,2007,00,36,00,0.308,0,239.81,1.2,0,0,0
64838,31,1,2007,00,37,00,0.292,0,238.99,1.2,0,0,0
64839,31,1,2007,00,38,00,0.288,0,239.29,1.2,0,0,0
64840,31,1,2007,00,39,00,0.29,0,240.11,1.2,0,0,0
64841,31,1,2007,00,40,00,0.288,0,239.33,1.2,0,0,0
64842,31,1,2007,00,41,00,0.286,0,239.6,1.2,0,0,0
64843,31,1,2007,00,42,00,0.286,0,238.92,1.2,0,0,0
64844,31,1,2007,00,43,00,0.372,0.062,238.29,1.6,0,0,0
64845,31,1,2007,00,44,00,0.396,0.106,238.77,1.6,0,0,0
64846,31,1,2007,00,45,00,0.392,0.106,238.51,1.6,0,0,0
64847,31,1,2007,00,46,00,0.39,0.104,238.29,1.6,0,0,0
64848,31,1,2007,00,47,00,0.388,0.104,238.08,1.6,0,0,0
64849,31,1,2007,00,48,00,0.386,0.104,238.36,1.6,0,0,0
64850,31,1,2007,00,49,00,0.386,0.108,238.88,1.6,0,0,0
64851,31,1,2007,00,50,00,0.386,0.11,239.44,1.6,0,0,0
64852,31,1,2007,00,51,00,0.386,0.11,239.4,1.6,0,0,0
64853,31,1,2007,00,52,00,0.384,0.11,239.39,1.6,0,0,0
64854,31,1,2007,00,53,00,0.382,0.106,238.61,1.6,0,0,0
64855,31,1,2007,00,54,00,0.38,0.104,238.07,1.6,0,0,0
64856,31,1,2007,00,55,00,0.378,0.104,237.91,1.6,0,0,0
64857,31,1,2007,00,56,00,0.38,0.106,238.42,1.6,0,0,0
64858,31,1,2007,00,57,00,0.38,0.108,238.77,1.6,0,0,0
64859,31,1,2007,00,58,00,0.324,0,238.65,1.4,0,0,0
64860,31,1,2007,00,59,00,0.286,0,238.3,1.2,0,0,0
64861,31,1,2007,01,00,00,0.286,0,238.24,1.2,0,0,0
64862,31,1,2007,01,01,00,0.288,0,239.62,1.2,0,0,0
64863,31,1,2007,01,02,00,0.292,0,241.11,1.2,0,0,0
64864,31,1,2007,01,03,00,0.286,0,240.83,1.2,0,0,0
64865,31,1,2007,01,04,00,0.238,0,241.97,1,0,0,0
64866,31,1,2007,01,05,00,0.24,0,241.71,1,0,0,0
64867,31,1,2007,01,06,00,0.24,0,241.97,1,0,0,0
64868,31,1,2007,01,07,00,0.33,0.108,241.22,1.6,0,0,0
64869,31,1,2007,01,08,00,0.314,0.108,240.91,1.4,0,0,0
64870,31,1,2007,01,09,00,0.312,0.104,240,1.4,0,0,0
64871,31,1,2007,01,10,00,0.312,0.104,240.18,1.4,0,0,0
64872,31,1,2007,01,11,00,0.312,0.106,240.6,1.4,0,0,0
64873,31,1,2007,01,12,00,0.308,0.102,239.69,1.4,0,0,0
64874,31,1,2007,01,13,00,0.306,0.1,239.39,1.4,0,0,0
64875,31,1,2007,01,14,00,0.306,0.1,239.38,1.4,0,0,0
64876,31,1,2007,01,15,00,0.306,0.104,240,1.4,0,0,0
64877,31,1,2007,01,16,00,0.306,0.106,240.37,1.4,0,0,0
64878,31,1,2007,01,17,00,0.256,0,240.78,1,0,0,0
64879,31,1,2007,01,18,00,0.238,0,241.14,1,0,0,0
64880,31,1,2007,01,19,00,0.238,0,241.34,1,0,0,0
64881,31,1,2007,01,20,00,0.24,0,241.75,1,0,0,0
64882,31,1,2007,01,21,00,0.238,0,241.42,1,0,0,0
64883,31,1,2007,01,22,00,0.238,0,241.47,1,0,0,0
64884,31,1,2007,01,23,00,0.24,0,242.13,1,0,0,0
64885,31,1,2007,01,24,00,0.298,0.064,242.21,1.4,0,0,0
64886,31,1,2007,01,25,00,0.352,0.142,241.9,1.6,0,0,0
64887,31,1,2007,01,26,00,0.348,0.146,242.87,1.6,0,0,0
64888,31,1,2007,01,27,00,0.346,0.142,242.05,1.6,0,0,0
64889,31,1,2007,01,28,00,0.342,0.14,241.6,1.6,0,0,0
64890,31,1,2007,01,29,00,0.342,0.14,241.55,1.6,0,0,0
64891,31,1,2007,01,30,00,0.342,0.144,242.22,1.6,0,0,0
64892,31,1,2007,01,31,00,0.34,0.144,242.33,1.6,0,0,0
64893,31,1,2007,01,32,00,0.338,0.14,241.51,1.4,0,0,0
64894,31,1,2007,01,33,00,0.336,0.138,241.11,1.4,0,0,0
64895,31,1,2007,01,34,00,0.336,0.14,241.41,1.4,0,0,0
64896,31,1,2007,01,35,00,0.334,0.14,241.45,1.4,0,0,0
64897,31,1,2007,01,36,00,0.334,0.14,241.51,1.4,0,0,0
64898,31,1,2007,01,37,00,0.334,0.14,241.43,1.4,0,0,0
64899,31,1,2007,01,38,00,0.332,0.138,241.34,1.4,0,0,0
64900,31,1,2007,01,39,00,0.294,0.084,241.81,1.2,0,0,0
64901,31,1,2007,01,40,00,0.24,0,241.88,1,0,0,0
64902,31,1,2007,01,41,00,0.24,0,242.13,1,0,0,0
64903,31,1,2007,01,42,00,0.24,0,241.9,1,0,0,0
64904,31,1,2007,01,43,00,0.24,0,241.81,1,0,0,0
64905,31,1,2007,01,44,00,0.238,0,240.85,1,0,0,0
64906,31,1,2007,01,45,00,0.238,0,240.43,1,0,0,0
64907,31,1,2007,01,46,00,0.236,0,240.44,1,0,0,0
64908,31,1,2007,01,47,00,0.236,0,240.21,1,0,0,0
64909,31,1,2007,01,48,00,0.238,0,240.91,1,0,0,0
64910,31,1,2007,01,49,00,0.326,0.114,242.07,1.6,0,0,0
64911,31,1,2007,01,50,00,0.326,0.134,242.59,1.4,0,2,0
